data,temperatura,umidità_relativa,precipitazione,direzione_vento,radiazione_globale,velocità_vento
2022-10-26T10:00:00Z,20.1,72,0,145,157.2,0.8
2022-10-26T11:00:00Z,21.9,65.2,0,159,384.5,1.3
2022-10-26T12:00:00Z,22.8,62.2,0,182,443,1.3
2022-10-26T13:00:00Z,23.4,60.3,0,290,464.8,1.5
2022-10-26T14:00:00Z,24,58.2,0,219,415.3,1.5
2022-10-26T15:00:00Z,24.3,56.2,0,264,318.7,1.4
2022-10-26T16:00:00Z,23.4,58.7,0,265,157.8,1.4
2022-10-26T17:00:00Z,22.8,60.5,0,300,85.5,1.1
2022-10-26T18:00:00Z,20.9,66,0,293,0,0.8
2022-10-26T19:00:00Z,19.1,75.2,0,282,0,0.7
2022-10-26T20:00:00Z,17.4,82.8,0,211,0,0.6
2022-10-26T21:00:00Z,16.1,89.3,0,230,0,0.3
2022-10-26T22:00:00Z,15.5,93.5,0,282,0,0.3
2022-10-26T23:00:00Z,14.9,96.2,0,291,0,0.1
2022-10-27T00:00:00Z,14.3,97.8,0,244,0,0.1
2022-10-27T01:00:00Z,14.4,99,0,342,0,0.7
2022-10-27T02:00:00Z,14.3,99,0,352,0,1.1
2022-10-27T03:00:00Z,14.6,97.7,0,336,0,0.8
2022-10-27T04:00:00Z,14.2,98,0,314,0,0.3
2022-10-27T05:00:00Z,13.6,98.8,0,351,0,0.5
2022-10-27T06:00:00Z,13.6,99,0,342,0,0.3
2022-10-27T07:00:00Z,13.7,99,0,317,0,0.6
2022-10-27T08:00:00Z,14.1,98.3,0,316,3.2,0.2
2022-10-27T09:00:00Z,15.4,94.2,0,354,131.5,0.8
2022-10-27T10:00:00Z,18.9,73.5,0,2,278.8,0.8
2022-10-27T11:00:00Z,21.2,65.2,0,109,395.3,1.2
2022-10-27T12:00:00Z,22.4,61.2,0,114,469,1.3
2022-10-27T13:00:00Z,23.3,58.7,0,199,473,1.2
2022-10-27T14:00:00Z,24,55.8,0,210,415,1.1
2022-10-27T15:00:00Z,23.5,55.5,0,1,302.5,1.3
2022-10-27T16:00:00Z,23.6,55.5,0,198,170.2,0.7
2022-10-27T17:00:00Z,21.5,62.3,0,189,34.3,0.1
2022-10-27T18:00:00Z,18.4,75.5,0,212,0,0.4
2022-10-27T19:00:00Z,16.8,84.7,0,225,0,0.5
2022-10-27T20:00:00Z,16.1,90,0,211,0,0.1
2022-10-27T21:00:00Z,15.3,93.3,0,255,0,0.1
2022-10-27T22:00:00Z,14.7,96,0,228,0,0
2022-10-27T23:00:00Z,14.2,97.7,0,206,0,0.2
2022-10-28T00:00:00Z,14.2,99,0,2,0,0.3
2022-10-28T01:00:00Z,13.2,99,0,320,0,0.3
2022-10-28T02:00:00Z,13.1,99,0,341,0,0.1
2022-10-28T03:00:00Z,12.4,99,0,289,0,0.3
2022-10-28T04:00:00Z,11.9,99,0,264,0,0.2
2022-10-28T05:00:00Z,12,99,0,253,0,0.2
2022-10-28T06:00:00Z,11.9,99,0,207,0,0.2
2022-10-28T07:00:00Z,11.9,99,0,229,0,0.3
2022-10-28T08:00:00Z,12.6,99,0,266,44.2,0.2
2022-10-28T09:00:00Z,15.1,99,0,146,152,0.3
2022-10-28T10:00:00Z,18.7,81,0,255,277.2,0.8
2022-10-28T11:00:00Z,21.4,60.8,0,154,439.3,1.1
2022-10-28T12:00:00Z,22.9,57.3,0,203,447.5,1.5
2022-10-28T13:00:00Z,23.2,56.5,0,219,327.5,1.2
2022-10-28T14:00:00Z,23.2,55.8,0,266,332,1.3
2022-10-28T15:00:00Z,23,54.5,0,236,216.7,1.1
2022-10-28T16:00:00Z,23.6,51.2,0,263,186.5,0.8
2022-10-28T17:00:00Z,21.5,56.5,0,249,32.7,0.5
2022-10-28T18:00:00Z,17.7,70.5,0,231,0,0.5
2022-10-28T19:00:00Z,15.8,80,0,214,0,0.6
2022-10-28T20:00:00Z,15.1,85.7,0,261,0,0.3
2022-10-28T21:00:00Z,14.3,89.8,0,231,0,0.3
2022-10-28T22:00:00Z,13.7,94.5,0,247,0,0.1
2022-10-28T23:00:00Z,13.1,97.3,0,300,0,0.2
2022-10-29T00:00:00Z,12.7,98.8,0,165,0,0.1
2022-10-29T01:00:00Z,12.2,99,0,286,0,0.3
2022-10-29T02:00:00Z,12,99,0,221,0,0.4
2022-10-29T03:00:00Z,11.5,99,0,338,0,0.3
2022-10-29T04:00:00Z,11.3,99,0,289,0,0.3
2022-10-29T05:00:00Z,11,99,0,213,0,0.1
2022-10-29T06:00:00Z,11,99,0,344,0,0.4
2022-10-29T07:00:00Z,11,99,0,290,0,0.4
2022-10-29T08:00:00Z,11.3,99,0,323,33.3,0.2
2022-10-29T09:00:00Z,14.5,99.3,0,207,197.8,0.5
2022-10-29T10:00:00Z,18.3,85.8,0,155,306,1
2022-10-29T11:00:00Z,21,62.3,0,160,415.3,1.3
2022-10-29T12:00:00Z,22.8,53.5,0,301,482.8,1.3
2022-10-29T13:00:00Z,23.6,49,0,284,487.7,1.5
2022-10-29T14:00:00Z,24.4,45.8,0,258,439.2,1.5
2022-10-29T15:00:00Z,25.1,45.7,0,278,333.8,1.3
2022-10-29T16:00:00Z,24.9,45.8,0,230,177,0.8
2022-10-29T17:00:00Z,21.8,56.5,0,217,29.2,0.3
2022-10-29T18:00:00Z,18.2,70.7,0,224,0,0.1
2022-10-29T19:00:00Z,16.3,81.7,0,251,0,0.3
2022-10-29T20:00:00Z,15.3,88.5,0,271,0,0.2
2022-10-29T21:00:00Z,14.7,92.7,0,286,0,0.1
2022-10-29T22:00:00Z,13.7,95.2,0,210,0,0.1
2022-10-29T23:00:00Z,13.6,98.3,0,305,0,0.2
2022-10-30T00:00:00Z,12.9,99,0,288,0,0.1
2022-10-30T01:00:00Z,12.4,99,0,308,0,0.1
2022-10-30T02:00:00Z,11.9,99,0,327,0,0.1
2022-10-30T03:00:00Z,11.5,99,0,291,0,0
2022-10-30T04:00:00Z,11.5,99,0,342,0,0.3
2022-10-30T05:00:00Z,11,99,0,334,0,0.1
2022-10-30T06:00:00Z,10.8,99,0,329,0,0.2
2022-10-30T07:00:00Z,10.7,99,0,316,0,0.3
2022-10-30T08:00:00Z,11.2,99,0,209,43.7,0.1
2022-10-30T09:00:00Z,14.2,99.2,0,179,163.7,0.4
2022-10-30T10:00:00Z,16.5,95.7,0,228,232.7,0.8
2022-10-30T11:00:00Z,19.3,66,0,289,332.5,1.1
2022-10-30T12:00:00Z,21.8,56.2,0,231,404.2,1.1
2022-10-30T13:00:00Z,22.9,53,0,272,398.5,1.1
2022-10-30T14:00:00Z,23.4,53,0,266,356.7,1.1
2022-10-30T15:00:00Z,23.8,51.3,0,262,266.5,1.2
2022-10-30T16:00:00Z,23,53.7,0,238,137.2,1.1
2022-10-30T17:00:00Z,20.9,61.3,0,242,31.2,0.5
2022-10-30T18:00:00Z,17.8,74.5,0,207,0,0.5
2022-10-30T19:00:00Z,15.8,84.3,0,199,0,0.1
2022-10-30T20:00:00Z,14.7,91.5,0,252,0,0.1
2022-10-30T21:00:00Z,13.9,95.8,0,252,0,0
2022-10-30T22:00:00Z,13.3,98.5,0,301,0,0
2022-10-30T23:00:00Z,12.6,99,0,229,0,0
2022-10-31T00:00:00Z,12.6,99,0,314,0,0.3
2022-10-31T01:00:00Z,12.3,99,0,329,0,0.2
2022-10-31T02:00:00Z,11.9,99,0,331,0,0.1
2022-10-31T03:00:00Z,11.7,99,0,333,0,0.1
2022-10-31T04:00:00Z,11.7,99,0,340,0,0.3
2022-10-31T05:00:00Z,11.4,99,0,332,0,0.4
2022-10-31T06:00:00Z,11.1,99,0,270,0,0.3
2022-10-31T07:00:00Z,10.8,99,0,180,0,0.1
2022-10-31T08:00:00Z,11.4,99,0,230,34.2,0
2022-10-31T09:00:00Z,14.1,99.3,0,54,178.7,0.2
2022-10-31T10:00:00Z,17.9,84.2,0,171,243.7,0.4
2022-10-31T11:00:00Z,21,62,0,164,375.5,0.8
2022-10-31T12:00:00Z,22.6,57,0,160,429.8,1.3
2022-10-31T13:00:00Z,23.3,52,0,189,398.2,1.4
2022-10-31T14:00:00Z,24.1,47.3,0,150,370.8,1.2
2022-10-31T15:00:00Z,23.8,47.2,0,31,291.7,1.1
2022-10-31T16:00:00Z,23.6,47.2,0,46,156.8,0.8
2022-10-31T17:00:00Z,21,52.5,0,131,30,0.4
2022-10-31T18:00:00Z,17.3,67.7,0,216,0,0.4
2022-10-31T19:00:00Z,15.3,79.2,0,237,0,0.4
2022-10-31T20:00:00Z,15,80.7,0,1,0,0.2
2022-10-31T21:00:00Z,13.7,87.8,0,261,0,0.1
2022-10-31T22:00:00Z,13.5,91.3,0,316,0,0.5
2022-10-31T23:00:00Z,12.6,95,0,293,0,0.5
2022-11-01T00:00:00Z,12.6,97.2,0,327,0,0.3
2022-11-01T01:00:00Z,12.3,98.2,0,345,0,0.3
2022-11-01T02:00:00Z,11.8,99,0,328,0,0.4
2022-11-01T03:00:00Z,11.2,99,0,294,0,0.3
2022-11-01T04:00:00Z,11.1,99,0,292,0,0.5
2022-11-01T05:00:00Z,11.8,98.8,0,303,0,0.3
2022-11-01T06:00:00Z,12.3,97.5,0,325,0,0.7
2022-11-01T07:00:00Z,12.7,94.8,0,289,0,0.3
2022-11-01T08:00:00Z,13.2,93,0,244,11.3,0.7
2022-11-01T09:00:00Z,14.3,90.2,0,281,38,0.4
2022-11-01T10:00:00Z,16.4,77.2,0,315,53,1.3
2022-11-01T11:00:00Z,17.3,73.8,0,290,83.3,0.8
2022-11-01T12:00:00Z,18.9,67.2,0,296,176,1.1
2022-11-01T13:00:00Z,18.6,67.5,0,333,87,1.8
2022-11-01T14:00:00Z,17.2,79,0,315,52.5,1.3
2022-11-01T15:00:00Z,16.1,92.3,0,192,6.8,1.3
2022-11-01T16:00:00Z,15.5,97.7,0,177,41.5,0.9
2022-11-01T17:00:00Z,15.5,98.8,0,88,30.2,0.8
2022-11-01T18:00:00Z,15.2,99,0,318,0,0.7
2022-11-01T19:00:00Z,14.5,99,0,328,0,0.6
2022-11-01T20:00:00Z,14.2,99,0,189,0,0.7
2022-11-01T21:00:00Z,13.7,99,0,276,0,0.3
2022-11-01T22:00:00Z,13.3,99,0,289,0,0.6
2022-11-01T23:00:00Z,13,99,0,248,0,0.5
2022-11-02T00:00:00Z,11.8,99,0,196,0,0.5
2022-11-02T01:00:00Z,10.8,99,0,195,0,0.5
2022-11-02T02:00:00Z,10.1,99,0,229,0,0.5
2022-11-02T03:00:00Z,11.1,99,0,294,0,0.6
2022-11-02T04:00:00Z,11.8,99,0,272,0,0.9
2022-11-02T05:00:00Z,11.2,99,0,279,0,0.6
2022-11-02T06:00:00Z,11.2,99,0,47,0,0.4
2022-11-02T07:00:00Z,11.8,99,0,283,0,0.6
2022-11-02T08:00:00Z,12.1,99,0,354,4,0.8
2022-11-02T09:00:00Z,12.1,99,0,331,38.5,1.1
2022-11-02T10:00:00Z,12.1,99,0,340,84.2,1.7
2022-11-02T11:00:00Z,12.6,99.3,0,308,256.5,1.5
2022-11-02T12:00:00Z,14.3,98.8,0,262,230.3,1.1
2022-11-02T13:00:00Z,16.2,86.5,0,156,238.5,1.3
2022-11-02T14:00:00Z,17.4,79.2,0,164,256.8,1.2
2022-11-02T15:00:00Z,17.4,79,0,157,197.3,1.2
2022-11-02T16:00:00Z,17.2,78.8,0,137,133.7,1.2
2022-11-02T17:00:00Z,16.3,82.5,0,146,21.8,1.1
2022-11-02T18:00:00Z,15.6,86.5,0,123,0,0.5
2022-11-02T19:00:00Z,15.3,89.8,0,108,0,0.4
2022-11-02T20:00:00Z,15.1,91.8,0,118,0,0.7
2022-11-02T21:00:00Z,14.7,93.2,0,149,0,0.3
2022-11-02T22:00:00Z,14.8,94.7,0,153,0,0.4
2022-11-02T23:00:00Z,14.8,95.5,0,145,0,0.4
2022-11-03T00:00:00Z,14.7,96.7,0,133,0,0.1
2022-11-03T01:00:00Z,14.6,98.3,0,144,0,0.3
2022-11-03T02:00:00Z,14.3,99,0,8,0,0.3
2022-11-03T03:00:00Z,14.3,99,0,11,0,0.1
2022-11-03T04:00:00Z,14.3,99,0,279,0,0.1
2022-11-03T05:00:00Z,14.3,99,0,157,0,0.5
2022-11-03T06:00:00Z,14.2,98.2,0,143,0,0.9
2022-11-03T07:00:00Z,14,99,0,177,0,0.9
2022-11-03T08:00:00Z,14,99,0,163,0,1.1
2022-11-03T09:00:00Z,14.1,99,0,177,9.5,1.1
2022-11-03T10:00:00Z,14.4,99,0,210,45.3,0.9
2022-11-03T11:00:00Z,14.9,99,0,81,110.8,0.8
2022-11-03T12:00:00Z,15.9,96.7,0,152,138,0.8
2022-11-03T13:00:00Z,16.2,89.7,0,157,146.2,1.2
2022-11-03T14:00:00Z,17,82.5,0,123,240.2,1.4
2022-11-03T15:00:00Z,16.8,81.7,0,127,174.7,1.4
2022-11-03T16:00:00Z,16,85,0,90,59.3,1.1
2022-11-03T17:00:00Z,15.3,90.8,0,82,0.8,1
2022-11-03T18:00:00Z,14.8,94.7,0,95,0,1.2
2022-11-03T19:00:00Z,14.6,98.2,0,100,0,1.2
2022-11-03T20:00:00Z,14.2,99,0,90,0,1.3
2022-11-03T21:00:00Z,14.1,99,0,101,0,2
2022-11-03T22:00:00Z,14.1,99,0,81,0,2.2
2022-11-03T23:00:00Z,13.9,99,0,91,0,2.3
2022-11-04T00:00:00Z,13.4,99,0,63,0,2.1
2022-11-04T01:00:00Z,13.1,99,0,56,0,1.2
2022-11-04T02:00:00Z,12.7,99,0,36,0,1.8
2022-11-04T03:00:00Z,12.6,99,0,355,0,0.7
2022-11-04T04:00:00Z,12.5,99,0,297,0,1.5
2022-11-04T05:00:00Z,11.5,99,0,317,0,3.4
2022-11-04T06:00:00Z,10.8,98.5,0,309,0,4.9
2022-11-04T07:00:00Z,10.4,93,0,330,0,6.1
2022-11-04T08:00:00Z,10.4,82.3,0,335,21.5,5
2022-11-04T09:00:00Z,12.8,64.8,0,318,172.5,2.8
2022-11-04T10:00:00Z,15.3,55.7,0,278,319.3,1.9
2022-11-04T11:00:00Z,16.6,50.8,0,259,440.3,2.4
2022-11-04T12:00:00Z,16.9,52.5,0,268,500.3,2.8
2022-11-04T13:00:00Z,17.5,50.2,0,264,500,3
2022-11-04T14:00:00Z,17.8,50.3,0,282,448.3,2.6
2022-11-04T15:00:00Z,17.7,51.7,0,276,338.8,2.3
2022-11-04T16:00:00Z,17.2,52.8,0,279,149,1.6
2022-11-04T17:00:00Z,14.4,64,0,235,10,0.8
2022-11-04T18:00:00Z,12.3,75,0,217,0,0.9
2022-11-04T19:00:00Z,11.4,81.8,0,192,0,0.7
2022-11-04T20:00:00Z,11.1,85.8,0,71,0,0.8
2022-11-04T21:00:00Z,11.2,85.7,0,53,0,1.3
2022-11-04T22:00:00Z,10.9,84.5,0,21,0,0.9
2022-11-04T23:00:00Z,9.7,88.8,0,335,0,0.5
2022-11-05T00:00:00Z,8.9,94.5,0,198,0,0.8
2022-11-05T01:00:00Z,8.5,98.3,0,335,0,0.5
2022-11-05T02:00:00Z,8,99,0,271,0,0.6
2022-11-05T03:00:00Z,7.6,99,0,250,0,0.7
2022-11-05T04:00:00Z,7,99,0,209,0,0.8
2022-11-05T05:00:00Z,5.9,99,0,176,0,0.7
2022-11-05T06:00:00Z,5.7,99,0,360,0,0.7
2022-11-05T07:00:00Z,5.3,99,0,271,0,0.3
2022-11-05T08:00:00Z,5.3,99,0,247,20.8,0.5
2022-11-05T09:00:00Z,9.1,91.2,0,329,165,0.4
2022-11-05T10:00:00Z,14.4,59.7,0,177,305.7,0.5
2022-11-05T11:00:00Z,16.5,51.2,0,187,431.5,1.1
2022-11-05T12:00:00Z,17.7,49.3,0,169,484.7,1.6
2022-11-05T13:00:00Z,18.5,48.3,0,178,481.3,1.9
2022-11-05T14:00:00Z,19,45.3,0,196,432,1.9
2022-11-05T15:00:00Z,19.3,45.2,0,187,326.7,2
2022-11-05T16:00:00Z,19,45.3,0,178,161.8,1.6
2022-11-05T17:00:00Z,16.4,55.8,0,105,1.3,1
2022-11-05T18:00:00Z,14.5,44.8,0,310,0,1.5
2022-11-05T19:00:00Z,13.1,62.2,0,1,0,1.6
2022-11-05T20:00:00Z,11.5,75.5,0,347,0,0.8
2022-11-05T21:00:00Z,9.9,83.3,0,340,0,0.6
2022-11-05T22:00:00Z,8.6,91,0,341,0,0.3
2022-11-05T23:00:00Z,7.8,95.7,0,258,0,0.4
2022-11-06T00:00:00Z,7,98.7,0,127,0,0.3
2022-11-06T01:00:00Z,6.6,99,0,311,0,0.3
2022-11-06T02:00:00Z,6,99,0,168,0,0.4
2022-11-06T03:00:00Z,5.5,99,0,322,0,0.3
2022-11-06T04:00:00Z,5.1,99,0,295,0,0.4
2022-11-06T05:00:00Z,4.9,99,0,302,0,0.3
2022-11-06T06:00:00Z,4.4,99,0,256,0,0.3
2022-11-06T07:00:00Z,4.3,99,0,359,0,0.5
2022-11-06T08:00:00Z,4.7,99,0,317,15.2,0.5
2022-11-06T09:00:00Z,8.1,98.7,0,5,140.2,0.7
2022-11-06T10:00:00Z,13,73.7,0,161,272.8,0.8
2022-11-06T11:00:00Z,14.4,53,0,159,296.8,1
2022-11-06T12:00:00Z,15,48.3,0,166,300.8,0.8
2022-11-06T13:00:00Z,15.5,47.7,0,170,310.3,1.2
2022-11-06T14:00:00Z,16.4,45,0,45,397,1
2022-11-06T15:00:00Z,16.2,43,0,20,197.5,0.6
2022-11-06T16:00:00Z,14.1,51.2,0,158,69.3,0.2
2022-11-06T17:00:00Z,13.4,54.8,0,172,31.2,0.9
2022-11-06T18:00:00Z,10.7,66.2,0,201,0,0.6
2022-11-06T19:00:00Z,8.9,76.2,0,186,0,0.3
2022-11-06T20:00:00Z,7.6,85.2,0,243,0,0
2022-11-06T21:00:00Z,7.3,89.8,0,336,0,0.3
2022-11-06T22:00:00Z,6.7,93.7,0,312,0,0.2
2022-11-06T23:00:00Z,6.4,95.7,0,328,0,0.1
2022-11-07T00:00:00Z,5.8,97.5,0,212,0,0
2022-11-07T01:00:00Z,5.3,99,0,208,0,0.1
2022-11-07T02:00:00Z,4.9,99,0,257,0,0
2022-11-07T03:00:00Z,4.8,99,0,353,0,0.4
2022-11-07T04:00:00Z,4.6,99,0,8,0,0.4
2022-11-07T05:00:00Z,3.9,99,0,337,0,0.4
2022-11-07T06:00:00Z,4,99,0,357,0,0.3
2022-11-07T07:00:00Z,3.7,99,0,237,0,0.2
2022-11-07T08:00:00Z,4.2,99,0,244,13.2,0.3
2022-11-07T09:00:00Z,7.6,99.2,0,175,167.3,0.4
2022-11-07T10:00:00Z,11.2,87.7,0,71,262.5,0.5
2022-11-07T11:00:00Z,14.3,56.3,0,101,402.5,0.9
2022-11-07T12:00:00Z,15.8,49.3,0,141,469.7,1.2
2022-11-07T13:00:00Z,16.7,46.5,0,115,462.7,1.1
2022-11-07T14:00:00Z,17.8,43.7,0,125,408,1.1
2022-11-07T15:00:00Z,17.3,44.8,0,182,255,1.1
2022-11-07T16:00:00Z,16.8,47.8,0,145,150,1.4
2022-11-07T17:00:00Z,14.2,57.2,0,167,8.2,1.1
2022-11-07T18:00:00Z,11.1,68.7,0,200,0,0.5
2022-11-07T19:00:00Z,9.4,78.2,0,199,0,0.3
2022-11-07T20:00:00Z,8.4,83.7,0,211,0,0.3
2022-11-07T21:00:00Z,8.3,89.3,0,312,0,0.2
2022-11-07T22:00:00Z,9.2,88.3,0,358,0,1.4
2022-11-07T23:00:00Z,8.9,87.3,0,357,0,0.8
2022-11-08T00:00:00Z,8.9,86.2,0,353,0,1.2
2022-11-08T01:00:00Z,9.7,82.8,0,2,0,1.2
2022-11-08T02:00:00Z,9.9,82.2,0,3,0,1.6
2022-11-08T03:00:00Z,9.8,82,0,162,0,0.6
2022-11-08T04:00:00Z,9.3,86.2,0,241,0,0.3
2022-11-08T05:00:00Z,9.3,88.5,0,246,0,0.3
2022-11-08T06:00:00Z,9.6,87.7,0,325,0,0.4
2022-11-08T07:00:00Z,9.9,81.2,0,23,0,0.9
2022-11-08T08:00:00Z,9.9,79,0,68,0,0.6
2022-11-08T09:00:00Z,10.3,78.7,0,137,34.5,0.5
2022-11-08T10:00:00Z,11.7,73.8,0,181,70.3,0.3
2022-11-08T11:00:00Z,12.8,69.8,0,156,170.7,0.8
2022-11-08T12:00:00Z,14.7,62.5,0,159,250.8,0.9
2022-11-08T13:00:00Z,15.4,59.3,0,52,313,0.9
2022-11-08T14:00:00Z,16.8,52.2,0,114,302,1
2022-11-08T15:00:00Z,17.4,55.3,0,169,291.8,1.3
2022-11-08T16:00:00Z,16.2,57.8,0,164,100.3,1.2
2022-11-08T17:00:00Z,14.8,63,0,194,10.3,0.9
2022-11-08T18:00:00Z,14.2,66.2,0,274,0,0.7
2022-11-08T19:00:00Z,13.8,66.8,0,296,0,0.4
2022-11-08T20:00:00Z,13.2,70.3,0,270,0,0.2
2022-11-08T21:00:00Z,12.8,74.2,0,206,0,0.2
2022-11-08T22:00:00Z,12.9,76.5,0,311,0,0.7
2022-11-08T23:00:00Z,13.1,75.5,0,326,0,0.9
2022-11-09T00:00:00Z,12.2,85.2,0,240,0,0.5
2022-11-09T01:00:00Z,12.3,84.3,0,317,0,0.9
2022-11-09T02:00:00Z,12.2,85.2,0,151,0,0.7
2022-11-09T03:00:00Z,11.7,89.8,0,173,0,0.3
2022-11-09T04:00:00Z,11.8,92.5,0,215,0,0.7
2022-11-09T05:00:00Z,12.1,86.5,0,157,0,0.8
2022-11-09T06:00:00Z,11.9,88.8,0,133,0,0.5
2022-11-09T07:00:00Z,11.9,91.5,0,57,0,0.8
2022-11-09T08:00:00Z,11.8,92.3,0,103,0.5,0.5
2022-11-09T09:00:00Z,11.9,94,0,141,8,0.9
2022-11-09T10:00:00Z,11.9,94.2,0,113,18.7,0.7
2022-11-09T11:00:00Z,12.1,93.5,0,108,20.3,0.4
2022-11-09T12:00:00Z,12.1,93.7,0,141,25.8,0.4
2022-11-09T13:00:00Z,12.4,95.5,0,91,71.7,0.6
2022-11-09T14:00:00Z,12.6,95,0,126,41.8,0.5
2022-11-09T15:00:00Z,12.5,95.7,0,55,18.8,0.3
2022-11-09T16:00:00Z,12.2,96.8,0,151,0,0.3
2022-11-09T17:00:00Z,11.9,98.7,0,13,0,0.3
2022-11-09T18:00:00Z,11.8,99,0,114,0,0.2
2022-11-09T19:00:00Z,11.9,99,0,161,0,0.7
2022-11-09T20:00:00Z,12,99,0,228,0,0.5
2022-11-09T21:00:00Z,12,99,0,326,0,1.1
2022-11-09T22:00:00Z,11.9,99,0,37,0,0.2
2022-11-09T23:00:00Z,12,99,0,209,0,0.6
2022-11-10T00:00:00Z,12,99,0,195,0,0.4
2022-11-10T01:00:00Z,11.9,99,0,137,0,0.6
2022-11-10T02:00:00Z,11.8,99,0,175,0,0.7
2022-11-10T03:00:00Z,11.8,99,0,173,0,0.8
2022-11-10T04:00:00Z,11.7,99,0,251,0,0.9
2022-11-10T05:00:00Z,11.5,99,0,266,0,0.1
2022-11-10T06:00:00Z,11.6,99,0,155,0,0.3
2022-11-10T07:00:00Z,11.6,99,0,179,0,0.7
2022-11-10T08:00:00Z,12,99,0,205,0,0.5
2022-11-10T09:00:00Z,12.4,99,0,277,50,1
2022-11-10T10:00:00Z,12.8,99,0,266,79.7,0.9
2022-11-10T11:00:00Z,13.3,99,0,130,74.8,0.6
2022-11-10T12:00:00Z,14,98.2,0,232,125.3,0.7
2022-11-10T13:00:00Z,14.6,91.2,0,103,129,0.6
2022-11-10T14:00:00Z,14.9,87.2,0,292,173.8,0.8
2022-11-10T15:00:00Z,15.6,83.2,0,15,220.7,1.3
2022-11-10T16:00:00Z,14.7,87.8,0,158,83.3,1.3
2022-11-10T17:00:00Z,13.3,93.3,0,126,15.5,1
2022-11-10T18:00:00Z,13.3,96.7,0,167,0,0.9
2022-11-10T19:00:00Z,12.7,98.7,0,140,0,0.5
2022-11-10T20:00:00Z,11.9,99,0,184,0,0.8
2022-11-10T21:00:00Z,10.7,99,0,292,0,0.1
2022-11-10T22:00:00Z,10.6,99,0,318,0,0.1
2022-11-10T23:00:00Z,10.3,99,0,329,0,0.4
2022-11-11T00:00:00Z,10,99,0,308,0,0.2
2022-11-11T01:00:00Z,9,99,0,266,0,0
2022-11-11T02:00:00Z,9.2,99,0,312,0,0.3
2022-11-11T03:00:00Z,8.6,99,0,242,0,0.1
2022-11-11T04:00:00Z,8.1,99,0,287,0,0.1
2022-11-11T05:00:00Z,7.7,99,0,307,0,0
2022-11-11T06:00:00Z,7.5,99,0,189,0,0
2022-11-11T07:00:00Z,7.7,99,0,300,0,0.3
2022-11-11T08:00:00Z,8.2,99,0,286,9.8,0.3
2022-11-11T09:00:00Z,10,99.7,0,310,128.5,0.7
2022-11-11T10:00:00Z,12.3,99.5,0,266,242.3,0.7
2022-11-11T11:00:00Z,15,92.5,0,241,381.5,0.9
2022-11-11T12:00:00Z,17.6,69.8,0,180,431,1.2
2022-11-11T13:00:00Z,18.2,67,0,175,454,2
2022-11-11T14:00:00Z,18.3,67,0,187,376.2,1.8
2022-11-11T15:00:00Z,18,67.7,0,183,197.5,1
2022-11-11T16:00:00Z,16.6,77.2,0,171,101,1.6
2022-11-11T17:00:00Z,14.7,87.3,0,167,15.5,1.1
2022-11-11T18:00:00Z,13,95,0,172,0,0.9
2022-11-11T19:00:00Z,11.7,98.5,0,189,0,0.6
2022-11-11T20:00:00Z,11,99,0,203,0,0.2
2022-11-11T21:00:00Z,10.2,99,0,164,0,0
2022-11-11T22:00:00Z,9.8,99,0,196,0,0.1
2022-11-11T23:00:00Z,9.1,99,0,161,0,0.1
2022-11-12T00:00:00Z,8.7,99,0,343,0,0.3
2022-11-12T01:00:00Z,9.3,99,0,303,0,0.4
2022-11-12T02:00:00Z,10.6,99,0,340,0,1.2
2022-11-12T03:00:00Z,10.2,99,0,324,0,1.4
2022-11-12T04:00:00Z,9.6,99,0,241,0,0.6
2022-11-12T05:00:00Z,9.3,99,0,130,0,0.4
2022-11-12T06:00:00Z,9.4,99,0,280,0,0.4
2022-11-12T07:00:00Z,9.4,99,0,336,0,0.3
2022-11-12T08:00:00Z,9,99,0,275,7,0.4
2022-11-12T09:00:00Z,9.1,99,0,169,61.5,0.7
2022-11-12T10:00:00Z,9.8,99,0,296,141.2,1
2022-11-12T11:00:00Z,10.9,99,0,240,213.7,0.8
2022-11-12T12:00:00Z,12.8,94.8,0,255,242.8,0.9
2022-11-12T13:00:00Z,14.5,72.2,0,275,225.8,1
2022-11-12T14:00:00Z,15.2,70.3,0,289,229.8,1.2
2022-11-12T15:00:00Z,15,72.7,0,280,129.7,1
2022-11-12T16:00:00Z,14.3,77.5,0,281,57.7,0.6
2022-11-12T17:00:00Z,12.8,84.7,0,270,3.5,0.2
2022-11-12T18:00:00Z,11.4,93.5,0,266,0,0.1
2022-11-12T19:00:00Z,11.1,98.3,0,215,0,0.3
2022-11-12T20:00:00Z,10.8,99,0,47,0,0.5
2022-11-12T21:00:00Z,10.2,99,0,117,0,0.3
2022-11-12T22:00:00Z,8.8,99,0,329,0,0
2022-11-12T23:00:00Z,8.5,99,0,331,0,0.3
2022-11-13T00:00:00Z,8.7,99,0,228,0,0.3
2022-11-13T01:00:00Z,9.1,99,0,247,0,0.2
2022-11-13T02:00:00Z,9.3,99,0,80,0,0.7
2022-11-13T03:00:00Z,9.2,99,0,36,0,0.6
2022-11-13T04:00:00Z,8.7,99,0,345,0,0.7
2022-11-13T05:00:00Z,8.4,99,0,350,0,0.6
2022-11-13T06:00:00Z,8.3,99,0,352,0,0.8
2022-11-13T07:00:00Z,7.8,99,0,349,0,1
